29.9020 	WARNING 	Requested an unavailable screen number - using first available.
29.9026 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1360, 768]. Using actual size
31.2843 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

31.2845 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbeb8db77c0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbeb8db7760>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbeb8db75b0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fbed99cc850>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1360,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
31.2846 	EXP 	window1: mouseVisible = True
31.2848 	EXP 	window1: mouseVisible = True
31.4115 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='./images_beh/grey_bg.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.015625  , 1.23958333]), texRes=128, units='height', win=Window(...))
31.4115 	EXP 	window1: backgroundImage = './images_beh/grey_bg.png'
31.4115 	EXP 	window1: backgroundFit = 'none'
31.4188 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
31.4188 	EXP 	window1: recordFrameIntervals = False
31.4980 	EXP 	window1: recordFrameIntervals = True
32.1813 	EXP 	Screen (1) actual frame rate measured at 120.23Hz
32.1813 	EXP 	window1: recordFrameIntervals = True
32.1843 	EXP 	window1: mouseVisible = False
34.4998 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
34.4999 	EXP 	VDT: status = STARTED
34.5004 	EXP 	window1: mouseVisible = True
34.6339 	EXP 	Created Vertical = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='./images_beh/Ref_grey.png', interpolate=True, mask=None, maskParams=None, name='Vertical', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
34.6341 	EXP 	window1: mouseVisible = True
34.7446 	EXP 	Created PresentedLine1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='./images_beh/grey_bg.png', interpolate=True, mask=None, maskParams=None, name='PresentedLine1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
34.7447 	EXP 	window1: mouseVisible = True
34.8598 	EXP 	Created FixDot2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, draggable=False, flipHoriz=False, flipVert=False, image='./images_beh/grey_bg.png', interpolate=True, mask=None, maskParams=None, name='FixDot2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
0.0095 	EXP 	Vertical: autoDraw = True
2.2932 	WARNING 	t of last frame was 42.69ms (=1/23)
9.3749 	WARNING 	t of last frame was 20.98ms (=1/47)
16.1298 	WARNING 	t of last frame was 45.83ms (=1/21)
16.1485 	EXP 	Imported loopTemplate270.xlsx as conditions, 270 conditions, 1 params
16.1514 	EXP 	Created sequence: sequential, trialTypes=270, nReps=1, seed=None
16.1515 	EXP 	New trial (rep=0, index=0): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
16.1867 	DATA 	Keypress: s
16.1917 	WARNING 	t of last frame was 61.87ms (=1/16)
16.1917 	EXP 	Vertical: autoDraw = False
16.1917 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
16.1917 	EXP 	PresentedLine1: autoDraw = True
16.8767 	EXP 	FixDot2: autoDraw = True
16.9330 	EXP 	PresentedLine1: autoDraw = False
17.0689 	EXP 	New trial (rep=0, index=1): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
17.1111 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
17.1110 	EXP 	Vertical: autoDraw = False
17.1110 	EXP 	PresentedLine1: autoDraw = False
17.1110 	EXP 	FixDot2: autoDraw = False
17.1110 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
17.1318 	EXP 	PresentedLine1: autoDraw = True
17.8760 	EXP 	PresentedLine1: autoDraw = False
17.8760 	EXP 	FixDot2: autoDraw = True
18.1148 	EXP 	FixDot2: autoDraw = False
18.1280 	EXP 	New trial (rep=0, index=2): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
18.1716 	EXP 	Vertical: autoDraw = False
18.1716 	EXP 	PresentedLine1: autoDraw = False
18.1716 	EXP 	FixDot2: autoDraw = False
18.1716 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
18.1716 	EXP 	PresentedLine1: autoDraw = True
18.8758 	EXP 	FixDot2: autoDraw = True
18.9135 	DATA 	Keypress: space
18.9174 	EXP 	PresentedLine1: autoDraw = False
19.0795 	EXP 	New trial (rep=0, index=3): {'image': './images_beh/Sphere_Ref_BG-grey_stim-white.png'}
19.1202 	EXP 	Vertical: autoDraw = False
19.1202 	EXP 	PresentedLine1: autoDraw = False
19.1202 	EXP 	FixDot2: autoDraw = False
19.1202 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-white.png'
19.1247 	EXP 	PresentedLine1: autoDraw = True
19.8637 	EXP 	PresentedLine1: autoDraw = False
19.8840 	DATA 	Keypress: space
19.8881 	EXP 	FixDot2: autoDraw = True
20.1162 	EXP 	New trial (rep=0, index=4): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
20.1638 	EXP 	Vertical: autoDraw = False
20.1638 	EXP 	PresentedLine1: autoDraw = False
20.1638 	EXP 	FixDot2: autoDraw = False
20.1638 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
20.1638 	EXP 	PresentedLine1: autoDraw = True
20.8916 	EXP 	FixDot2: autoDraw = True
20.9082 	EXP 	PresentedLine1: autoDraw = False
21.0671 	EXP 	New trial (rep=0, index=5): {'image': './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'}
21.1157 	EXP 	Vertical: autoDraw = False
21.1157 	EXP 	PresentedLine1: autoDraw = False
21.1157 	EXP 	FixDot2: autoDraw = False
21.1157 	EXP 	PresentedLine1: image = './images_beh/Sphere_CW-1.5_BG-grey_stim-white.png'
21.1252 	EXP 	PresentedLine1: autoDraw = True
21.8744 	EXP 	PresentedLine1: autoDraw = False
21.8821 	EXP 	FixDot2: autoDraw = True
22.0616 	EXP 	New trial (rep=0, index=6): {'image': './images_beh/Sphere_Ref_BG-grey_stim-white.png'}
22.1098 	EXP 	Vertical: autoDraw = False
22.1098 	EXP 	PresentedLine1: autoDraw = False
22.1098 	EXP 	FixDot2: autoDraw = False
22.1098 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-white.png'
22.1298 	EXP 	PresentedLine1: autoDraw = True
22.8807 	EXP 	PresentedLine1: autoDraw = False
22.8807 	EXP 	FixDot2: autoDraw = True
23.0651 	EXP 	New trial (rep=0, index=7): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
23.1082 	EXP 	Vertical: autoDraw = False
23.1082 	EXP 	PresentedLine1: autoDraw = False
23.1082 	EXP 	FixDot2: autoDraw = False
23.1082 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
23.1301 	EXP 	PresentedLine1: autoDraw = True
23.8903 	EXP 	PresentedLine1: autoDraw = False
23.8903 	EXP 	FixDot2: autoDraw = True
24.0750 	EXP 	New trial (rep=0, index=8): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
24.1212 	EXP 	Vertical: autoDraw = False
24.1212 	EXP 	PresentedLine1: autoDraw = False
24.1212 	EXP 	FixDot2: autoDraw = False
24.1212 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
24.1272 	EXP 	PresentedLine1: autoDraw = True
24.8893 	EXP 	PresentedLine1: autoDraw = False
24.8893 	EXP 	FixDot2: autoDraw = True
25.0653 	EXP 	New trial (rep=0, index=9): {'image': './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'}
25.1126 	EXP 	Vertical: autoDraw = False
25.1126 	EXP 	PresentedLine1: autoDraw = False
25.1126 	EXP 	FixDot2: autoDraw = False
25.1126 	EXP 	PresentedLine1: image = './images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png'
25.1283 	EXP 	PresentedLine1: autoDraw = True
25.8723 	EXP 	PresentedLine1: autoDraw = False
25.8799 	EXP 	FixDot2: autoDraw = True
26.1098 	EXP 	New trial (rep=0, index=10): {'image': './images_beh/Sphere_Ref_BG-grey_stim-white.png'}
26.1584 	EXP 	Vertical: autoDraw = False
26.1584 	EXP 	PresentedLine1: autoDraw = False
26.1584 	EXP 	FixDot2: autoDraw = False
26.1584 	EXP 	PresentedLine1: image = './images_beh/Sphere_Ref_BG-grey_stim-white.png'
26.1584 	EXP 	PresentedLine1: autoDraw = True
26.8006 	DATA 	Keypress: space
26.8905 	EXP 	FixDot2: autoDraw = True
