24.3471 	WARNING 	Requested an unavailable screen number - using first available.
24.3477 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1360, 768]. Using actual size
25.7457 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

25.7464 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fcca11ea460>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fcca11ea400>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fcca11ea250>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fcc918ae550>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1360,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.7467 	EXP 	window1: mouseVisible = True
25.7469 	EXP 	window1: mouseVisible = True
25.9021 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image='./images_beh/grey_bg.png', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2.015625  , 1.23958333]), texRes=128, units='height', win=Window(...))
25.9021 	EXP 	window1: backgroundImage = './images_beh/grey_bg.png'
25.9021 	EXP 	window1: backgroundFit = 'none'
25.9108 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
25.9108 	EXP 	window1: recordFrameIntervals = False
25.9931 	EXP 	window1: recordFrameIntervals = True
26.2431 	EXP 	Screen (1) actual frame rate measured at 120.17Hz
26.2431 	EXP 	window1: recordFrameIntervals = True
26.2454 	EXP 	window1: mouseVisible = False
28.5896 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
28.5897 	EXP 	VDT: status = STARTED
28.5901 	EXP 	window1: mouseVisible = True
